#VALUE!, ,Aluminum 5086-H34,"['Other, total', '<= 0.15 %', '<= 0.15 %', '']","['Tensile Strength, Ultimate', '324 MPa', '47000 psi', 'AA; Typical']","['Tensile Strength, Yield', '255 MPa', '37000 psi', 'AA; Typical']","['Elongation at Break', '4.0 - 10 %@Thickness 0.229 - 25.4 mm', '4.0 - 10 %@Thickness 0.00900 - 1.00 in', '']"
#VALUE!, ,Aluminum 5086-H34,"['Silicon, Si', '<= 0.40 %', '<= 0.40 %', '']","['Tensile Strength, Ultimate', '324 MPa', '47000 psi', 'AA; Typical']","['Tensile Strength, Yield', '255 MPa', '37000 psi', 'AA; Typical']","['Elongation at Break', '4.0 - 10 %@Thickness 0.229 - 25.4 mm', '4.0 - 10 %@Thickness 0.00900 - 1.00 in', '']"
#VALUE!, ,Aluminum 5086-H34,"['Titanium, Ti', '<= 0.15 %', '<= 0.15 %', '']","['Tensile Strength, Ultimate', '324 MPa', '47000 psi', 'AA; Typical']","['Tensile Strength, Yield', '255 MPa', '37000 psi', 'AA; Typical']","['Elongation at Break', '4.0 - 10 %@Thickness 0.229 - 25.4 mm', '4.0 - 10 %@Thickness 0.00900 - 1.00 in', '']"
#VALUE!, ,Aluminum 5086-H34,"['Zinc, Zn', '<= 0.25 %', '<= 0.25 %', '']","['Tensile Strength, Ultimate', '324 MPa', '47000 psi', 'AA; Typical']","['Tensile Strength, Yield', '255 MPa', '37000 psi', 'AA; Typical']","['Elongation at Break', '4.0 - 10 %@Thickness 0.229 - 25.4 mm', '4.0 - 10 %@Thickness 0.00900 - 1.00 in', '']"
#VALUE!, ,Aluminum 5086-H36,"['Aluminum, Al', '93.35 - 96.3 %', '93.35 - 96.3 %', '']","['Tensile Strength, Ultimate', '325 - 370 MPa@Thickness 0.152 - 4.11 mm', '47100 - 53700 psi@Thickness 0.00600 - 0.162 in', '']","['Tensile Strength, Yield', '>= 260 MPa@Thickness 0.152 - 4.11 mm', '>= 37700 psi@Thickness 0.00600 - 0.162 in', '']","['Elongation at Break', '3.0 - 6.0 %@Thickness 0.152 - 4.11 mm', '3.0 - 6.0 %@Thickness 0.00600 - 0.162 in', '']"
#VALUE!, ,Aluminum 5086-H36,"['Iron, Fe', '<= 0.50 %', '<= 0.50 %', '']","['Tensile Strength, Ultimate', '325 - 370 MPa@Thickness 0.152 - 4.11 mm', '47100 - 53700 psi@Thickness 0.00600 - 0.162 in', '']","['Tensile Strength, Yield', '>= 260 MPa@Thickness 0.152 - 4.11 mm', '>= 37700 psi@Thickness 0.00600 - 0.162 in', '']","['Elongation at Break', '3.0 - 6.0 %@Thickness 0.152 - 4.11 mm', '3.0 - 6.0 %@Thickness 0.00600 - 0.162 in', '']"
#VALUE!, ,Aluminum 5086-H36,"['Magnesium, Mg', '3.5 - 4.5 %', '3.5 - 4.5 %', '']","['Tensile Strength, Ultimate', '325 - 370 MPa@Thickness 0.152 - 4.11 mm', '47100 - 53700 psi@Thickness 0.00600 - 0.162 in', '']","['Tensile Strength, Yield', '>= 260 MPa@Thickness 0.152 - 4.11 mm', '>= 37700 psi@Thickness 0.00600 - 0.162 in', '']","['Elongation at Break', '3.0 - 6.0 %@Thickness 0.152 - 4.11 mm', '3.0 - 6.0 %@Thickness 0.00600 - 0.162 in', '']"
#VALUE!, ,Aluminum 5086-H36,"['Manganese, Mn', '0.20 - 0.70 %', '0.20 - 0.70 %', '']","['Tensile Strength, Ultimate', '325 - 370 MPa@Thickness 0.152 - 4.11 mm', '47100 - 53700 psi@Thickness 0.00600 - 0.162 in', '']","['Tensile Strength, Yield', '>= 260 MPa@Thickness 0.152 - 4.11 mm', '>= 37700 psi@Thickness 0.00600 - 0.162 in', '']","['Elongation at Break', '3.0 - 6.0 %@Thickness 0.152 - 4.11 mm', '3.0 - 6.0 %@Thickness 0.00600 - 0.162 in', '']"
#VALUE!, ,Aluminum 5086-H36,"['Other, each', '<= 0.050 %', '<= 0.050 %', '']","['Tensile Strength, Ultimate', '325 - 370 MPa@Thickness 0.152 - 4.11 mm', '47100 - 53700 psi@Thickness 0.00600 - 0.162 in', '']","['Tensile Strength, Yield', '>= 260 MPa@Thickness 0.152 - 4.11 mm', '>= 37700 psi@Thickness 0.00600 - 0.162 in', '']","['Elongation at Break', '3.0 - 6.0 %@Thickness 0.152 - 4.11 mm', '3.0 - 6.0 %@Thickness 0.00600 - 0.162 in', '']"
#VALUE!, ,Aluminum 5086-H36,"['Other, total', '<= 0.15 %', '<= 0.15 %', '']","['Tensile Strength, Ultimate', '325 - 370 MPa@Thickness 0.152 - 4.11 mm', '47100 - 53700 psi@Thickness 0.00600 - 0.162 in', '']","['Tensile Strength, Yield', '>= 260 MPa@Thickness 0.152 - 4.11 mm', '>= 37700 psi@Thickness 0.00600 - 0.162 in', '']","['Elongation at Break', '3.0 - 6.0 %@Thickness 0.152 - 4.11 mm', '3.0 - 6.0 %@Thickness 0.00600 - 0.162 in', '']"
#VALUE!, ,Aluminum 5086-H36,"['Silicon, Si', '<= 0.40 %', '<= 0.40 %', '']","['Tensile Strength, Ultimate', '325 - 370 MPa@Thickness 0.152 - 4.11 mm', '47100 - 53700 psi@Thickness 0.00600 - 0.162 in', '']","['Tensile Strength, Yield', '>= 260 MPa@Thickness 0.152 - 4.11 mm', '>= 37700 psi@Thickness 0.00600 - 0.162 in', '']","['Elongation at Break', '3.0 - 6.0 %@Thickness 0.152 - 4.11 mm', '3.0 - 6.0 %@Thickness 0.00600 - 0.162 in', '']"
#VALUE!, ,Aluminum 5086-H36,"['Titanium, Ti', '<= 0.15 %', '<= 0.15 %', '']","['Tensile Strength, Ultimate', '325 - 370 MPa@Thickness 0.152 - 4.11 mm', '47100 - 53700 psi@Thickness 0.00600 - 0.162 in', '']","['Tensile Strength, Yield', '>= 260 MPa@Thickness 0.152 - 4.11 mm', '>= 37700 psi@Thickness 0.00600 - 0.162 in', '']","['Elongation at Break', '3.0 - 6.0 %@Thickness 0.152 - 4.11 mm', '3.0 - 6.0 %@Thickness 0.00600 - 0.162 in', '']"
#VALUE!, ,Aluminum 5086-H36,"['Zinc, Zn', '<= 0.25 %', '<= 0.25 %', '']","['Tensile Strength, Ultimate', '325 - 370 MPa@Thickness 0.152 - 4.11 mm', '47100 - 53700 psi@Thickness 0.00600 - 0.162 in', '']","['Tensile Strength, Yield', '>= 260 MPa@Thickness 0.152 - 4.11 mm', '>= 37700 psi@Thickness 0.00600 - 0.162 in', '']","['Elongation at Break', '3.0 - 6.0 %@Thickness 0.152 - 4.11 mm', '3.0 - 6.0 %@Thickness 0.00600 - 0.162 in', '']"
#VALUE!, ,Aluminum 5086-H38,"['Aluminum, Al', '93.35 - 96.3 %', '93.35 - 96.3 %', '']","['Tensile Strength, Ultimate', '>= 345 MPa@Thickness 0.152 - 0.508 mm', '>= 50000 psi@Thickness 0.00600 - 0.0200 in', '']","['Tensile Strength, Yield', '>= 285 MPa@Thickness 0.152 - 0.508 mm', '>= 41300 psi@Thickness 0.00600 - 0.0200 in', '']","['Elongation at Break', '>= 3.0 %@Thickness 0.152 - 0.508 mm', '>= 3.0 %@Thickness 0.00600 - 0.0200 in', '']"
#VALUE!, ,Aluminum 5086-H38,"['Iron, Fe', '<= 0.50 %', '<= 0.50 %', '']","['Tensile Strength, Ultimate', '>= 345 MPa@Thickness 0.152 - 0.508 mm', '>= 50000 psi@Thickness 0.00600 - 0.0200 in', '']","['Tensile Strength, Yield', '>= 285 MPa@Thickness 0.152 - 0.508 mm', '>= 41300 psi@Thickness 0.00600 - 0.0200 in', '']","['Elongation at Break', '>= 3.0 %@Thickness 0.152 - 0.508 mm', '>= 3.0 %@Thickness 0.00600 - 0.0200 in', '']"
#VALUE!, ,Aluminum 5086-H38,"['Magnesium, Mg', '3.5 - 4.5 %', '3.5 - 4.5 %', '']","['Tensile Strength, Ultimate', '>= 345 MPa@Thickness 0.152 - 0.508 mm', '>= 50000 psi@Thickness 0.00600 - 0.0200 in', '']","['Tensile Strength, Yield', '>= 285 MPa@Thickness 0.152 - 0.508 mm', '>= 41300 psi@Thickness 0.00600 - 0.0200 in', '']","['Elongation at Break', '>= 3.0 %@Thickness 0.152 - 0.508 mm', '>= 3.0 %@Thickness 0.00600 - 0.0200 in', '']"
#VALUE!, ,Aluminum 5086-H38,"['Manganese, Mn', '0.20 - 0.70 %', '0.20 - 0.70 %', '']","['Tensile Strength, Ultimate', '>= 345 MPa@Thickness 0.152 - 0.508 mm', '>= 50000 psi@Thickness 0.00600 - 0.0200 in', '']","['Tensile Strength, Yield', '>= 285 MPa@Thickness 0.152 - 0.508 mm', '>= 41300 psi@Thickness 0.00600 - 0.0200 in', '']","['Elongation at Break', '>= 3.0 %@Thickness 0.152 - 0.508 mm', '>= 3.0 %@Thickness 0.00600 - 0.0200 in', '']"
#VALUE!, ,Aluminum 5086-H38,"['Other, each', '<= 0.050 %', '<= 0.050 %', '']","['Tensile Strength, Ultimate', '>= 345 MPa@Thickness 0.152 - 0.508 mm', '>= 50000 psi@Thickness 0.00600 - 0.0200 in', '']","['Tensile Strength, Yield', '>= 285 MPa@Thickness 0.152 - 0.508 mm', '>= 41300 psi@Thickness 0.00600 - 0.0200 in', '']","['Elongation at Break', '>= 3.0 %@Thickness 0.152 - 0.508 mm', '>= 3.0 %@Thickness 0.00600 - 0.0200 in', '']"
#VALUE!, ,Aluminum 5086-H38,"['Other, total', '<= 0.15 %', '<= 0.15 %', '']","['Tensile Strength, Ultimate', '>= 345 MPa@Thickness 0.152 - 0.508 mm', '>= 50000 psi@Thickness 0.00600 - 0.0200 in', '']","['Tensile Strength, Yield', '>= 285 MPa@Thickness 0.152 - 0.508 mm', '>= 41300 psi@Thickness 0.00600 - 0.0200 in', '']","['Elongation at Break', '>= 3.0 %@Thickness 0.152 - 0.508 mm', '>= 3.0 %@Thickness 0.00600 - 0.0200 in', '']"
#VALUE!, ,Aluminum 5086-H38,"['Silicon, Si', '<= 0.40 %', '<= 0.40 %', '']","['Tensile Strength, Ultimate', '>= 345 MPa@Thickness 0.152 - 0.508 mm', '>= 50000 psi@Thickness 0.00600 - 0.0200 in', '']","['Tensile Strength, Yield', '>= 285 MPa@Thickness 0.152 - 0.508 mm', '>= 41300 psi@Thickness 0.00600 - 0.0200 in', '']","['Elongation at Break', '>= 3.0 %@Thickness 0.152 - 0.508 mm', '>= 3.0 %@Thickness 0.00600 - 0.0200 in', '']"
#VALUE!, ,Aluminum 5086-H38,"['Titanium, Ti', '<= 0.15 %', '<= 0.15 %', '']","['Tensile Strength, Ultimate', '>= 345 MPa@Thickness 0.152 - 0.508 mm', '>= 50000 psi@Thickness 0.00600 - 0.0200 in', '']","['Tensile Strength, Yield', '>= 285 MPa@Thickness 0.152 - 0.508 mm', '>= 41300 psi@Thickness 0.00600 - 0.0200 in', '']","['Elongation at Break', '>= 3.0 %@Thickness 0.152 - 0.508 mm', '>= 3.0 %@Thickness 0.00600 - 0.0200 in', '']"
#VALUE!, ,Aluminum 5086-H38,"['Zinc, Zn', '<= 0.25 %', '<= 0.25 %', '']","['Tensile Strength, Ultimate', '>= 345 MPa@Thickness 0.152 - 0.508 mm', '>= 50000 psi@Thickness 0.00600 - 0.0200 in', '']","['Tensile Strength, Yield', '>= 285 MPa@Thickness 0.152 - 0.508 mm', '>= 41300 psi@Thickness 0.00600 - 0.0200 in', '']","['Elongation at Break', '>= 3.0 %@Thickness 0.152 - 0.508 mm', '>= 3.0 %@Thickness 0.00600 - 0.0200 in', '']"
#VALUE!, ,Aluminum 5086-O,"['Aluminum, Al', '93 - 96.3 %', '93 - 96.3 %', 'As remainder']","['Tensile Strength, Ultimate', '262 MPa', '38000 psi', 'AA; Typical']","['Tensile Strength, Yield', '117 MPa', '17000 psi', 'AA; Typical']","['Elongation at Break', '30 %@Temperature 24.0 °C', '30 %@Temperature 75.2 °F', '']"
#VALUE!, ,Aluminum 5086-O,"['Chromium, Cr', '0.05 - 0.25 %', '0.05 - 0.25 %', '']","['Tensile Strength, Ultimate', '262 MPa', '38000 psi', 'AA; Typical']","['Tensile Strength, Yield', '117 MPa', '17000 psi', 'AA; Typical']","['Elongation at Break', '30 %@Temperature 24.0 °C', '30 %@Temperature 75.2 °F', '']"
#VALUE!, ,Aluminum 5086-O,"['Copper, Cu', '<= 0.10 %', '<= 0.10 %', '']","['Tensile Strength, Ultimate', '262 MPa', '38000 psi', 'AA; Typical']","['Tensile Strength, Yield', '117 MPa', '17000 psi', 'AA; Typical']","['Elongation at Break', '30 %@Temperature 24.0 °C', '30 %@Temperature 75.2 °F', '']"
#VALUE!, ,Aluminum 5086-O,"['Iron, Fe', '<= 0.50 %', '<= 0.50 %', '']","['Tensile Strength, Ultimate', '262 MPa', '38000 psi', 'AA; Typical']","['Tensile Strength, Yield', '117 MPa', '17000 psi', 'AA; Typical']","['Elongation at Break', '30 %@Temperature 24.0 °C', '30 %@Temperature 75.2 °F', '']"
#VALUE!, ,Aluminum 5086-O,"['Magnesium, Mg', '3.5 - 4.5 %', '3.5 - 4.5 %', '']","['Tensile Strength, Ultimate', '262 MPa', '38000 psi', 'AA; Typical']","['Tensile Strength, Yield', '117 MPa', '17000 psi', 'AA; Typical']","['Elongation at Break', '30 %@Temperature 24.0 °C', '30 %@Temperature 75.2 °F', '']"
#VALUE!, ,Aluminum 5086-O,"['Manganese, Mn', '0.20 - 0.70 %', '0.20 - 0.70 %', '']","['Tensile Strength, Ultimate', '262 MPa', '38000 psi', 'AA; Typical']","['Tensile Strength, Yield', '117 MPa', '17000 psi', 'AA; Typical']","['Elongation at Break', '30 %@Temperature 24.0 °C', '30 %@Temperature 75.2 °F', '']"
#VALUE!, ,Aluminum 5086-O,"['Other, each', '<= 0.05 %', '<= 0.05 %', '']","['Tensile Strength, Ultimate', '262 MPa', '38000 psi', 'AA; Typical']","['Tensile Strength, Yield', '117 MPa', '17000 psi', 'AA; Typical']","['Elongation at Break', '30 %@Temperature 24.0 °C', '30 %@Temperature 75.2 °F', '']"
#VALUE!, ,Aluminum 5086-O,"['Other, total', '<= 0.15 %', '<= 0.15 %', '']","['Tensile Strength, Ultimate', '262 MPa', '38000 psi', 'AA; Typical']","['Tensile Strength, Yield', '117 MPa', '17000 psi', 'AA; Typical']","['Elongation at Break', '30 %@Temperature 24.0 °C', '30 %@Temperature 75.2 °F', '']"
#VALUE!, ,Aluminum 5086-O,"['Silicon, Si', '<= 0.40 %', '<= 0.40 %', '']","['Tensile Strength, Ultimate', '262 MPa', '38000 psi', 'AA; Typical']","['Tensile Strength, Yield', '117 MPa', '17000 psi', 'AA; Typical']","['Elongation at Break', '30 %@Temperature 24.0 °C', '30 %@Temperature 75.2 °F', '']"
#VALUE!, ,Aluminum 5086-O,"['Titanium, Ti', '<= 0.15 %', '<= 0.15 %', '']","['Tensile Strength, Ultimate', '262 MPa', '38000 psi', 'AA; Typical']","['Tensile Strength, Yield', '117 MPa', '17000 psi', 'AA; Typical']","['Elongation at Break', '30 %@Temperature 24.0 °C', '30 %@Temperature 75.2 °F', '']"
#VALUE!, ,Aluminum 5086-O,"['Zinc, Zn', '<= 0.25 %', '<= 0.25 %', '']","['Tensile Strength, Ultimate', '262 MPa', '38000 psi', 'AA; Typical']","['Tensile Strength, Yield', '117 MPa', '17000 psi', 'AA; Typical']","['Elongation at Break', '30 %@Temperature 24.0 °C', '30 %@Temperature 75.2 °F', '']"
4777.5,95.55,Aluminum 5154-H112,"['Aluminum, Al', '94.3 - 96.8 %', '94.3 - 96.8 %', 'As remainder']","['Tensile Strength, Ultimate', '241 MPa', '35000 psi', 'AA; Typical']","['Tensile Strength, Yield', '117 MPa', '17000 psi', 'AA; Typical']","['Elongation at Break', '>= 8.0 %@Thickness 6.35 - 12.7 mm', '>= 8.0 %@Thickness 0.250 - 0.499 in', '']"
0.04,0.0008,Aluminum 5154-H112,"['Beryllium, Be', '<= 0.0008 %', '<= 0.0008 %', 'welding electrode and filler wire only']","['Tensile Strength, Ultimate', '241 MPa', '35000 psi', 'AA; Typical']","['Tensile Strength, Yield', '117 MPa', '17000 psi', 'AA; Typical']","['Elongation at Break', '>= 8.0 %@Thickness 6.35 - 12.7 mm', '>= 8.0 %@Thickness 0.250 - 0.499 in', '']"
12.5,0.25,Aluminum 5154-H112,"['Chromium, Cr', '0.15 - 0.35 %', '0.15 - 0.35 %', '']","['Tensile Strength, Ultimate', '241 MPa', '35000 psi', 'AA; Typical']","['Tensile Strength, Yield', '117 MPa', '17000 psi', 'AA; Typical']","['Elongation at Break', '>= 8.0 %@Thickness 6.35 - 12.7 mm', '>= 8.0 %@Thickness 0.250 - 0.499 in', '']"
5,0.1,Aluminum 5154-H112,"['Copper, Cu', '<= 0.10 %', '<= 0.10 %', '']","['Tensile Strength, Ultimate', '241 MPa', '35000 psi', 'AA; Typical']","['Tensile Strength, Yield', '117 MPa', '17000 psi', 'AA; Typical']","['Elongation at Break', '>= 8.0 %@Thickness 6.35 - 12.7 mm', '>= 8.0 %@Thickness 0.250 - 0.499 in', '']"
20,0.4,Aluminum 5154-H112,"['Iron, Fe', '<= 0.40 %', '<= 0.40 %', '']","['Tensile Strength, Ultimate', '241 MPa', '35000 psi', 'AA; Typical']","['Tensile Strength, Yield', '117 MPa', '17000 psi', 'AA; Typical']","['Elongation at Break', '>= 8.0 %@Thickness 6.35 - 12.7 mm', '>= 8.0 %@Thickness 0.250 - 0.499 in', '']"
175,3.5,Aluminum 5154-H112,"['Magnesium, Mg', '3.1 - 3.9 %', '3.1 - 3.9 %', '']","['Tensile Strength, Ultimate', '241 MPa', '35000 psi', 'AA; Typical']","['Tensile Strength, Yield', '117 MPa', '17000 psi', 'AA; Typical']","['Elongation at Break', '>= 8.0 %@Thickness 6.35 - 12.7 mm', '>= 8.0 %@Thickness 0.250 - 0.499 in', '']"
5,0.1,Aluminum 5154-H112,"['Manganese, Mn', '<= 0.10 %', '<= 0.10 %', '']","['Tensile Strength, Ultimate', '241 MPa', '35000 psi', 'AA; Typical']","['Tensile Strength, Yield', '117 MPa', '17000 psi', 'AA; Typical']","['Elongation at Break', '>= 8.0 %@Thickness 6.35 - 12.7 mm', '>= 8.0 %@Thickness 0.250 - 0.499 in', '']"
#VALUE!, ,Aluminum 5154-H112,"['Other, each', '<= 0.05 %', '<= 0.05 %', '']","['Tensile Strength, Ultimate', '241 MPa', '35000 psi', 'AA; Typical']","['Tensile Strength, Yield', '117 MPa', '17000 psi', 'AA; Typical']","['Elongation at Break', '>= 8.0 %@Thickness 6.35 - 12.7 mm', '>= 8.0 %@Thickness 0.250 - 0.499 in', '']"
#VALUE!, ,Aluminum 5154-H112,"['Other, total', '<= 0.15 %', '<= 0.15 %', '']","['Tensile Strength, Ultimate', '241 MPa', '35000 psi', 'AA; Typical']","['Tensile Strength, Yield', '117 MPa', '17000 psi', 'AA; Typical']","['Elongation at Break', '>= 8.0 %@Thickness 6.35 - 12.7 mm', '>= 8.0 %@Thickness 0.250 - 0.499 in', '']"
12.5,0.25,Aluminum 5154-H112,"['Silicon, Si', '<= 0.25 %', '<= 0.25 %', '']","['Tensile Strength, Ultimate', '241 MPa', '35000 psi', 'AA; Typical']","['Tensile Strength, Yield', '117 MPa', '17000 psi', 'AA; Typical']","['Elongation at Break', '>= 8.0 %@Thickness 6.35 - 12.7 mm', '>= 8.0 %@Thickness 0.250 - 0.499 in', '']"
10,0.2,Aluminum 5154-H112,"['Titanium, Ti', '<= 0.20 %', '<= 0.20 %', '']","['Tensile Strength, Ultimate', '241 MPa', '35000 psi', 'AA; Typical']","['Tensile Strength, Yield', '117 MPa', '17000 psi', 'AA; Typical']","['Elongation at Break', '>= 8.0 %@Thickness 6.35 - 12.7 mm', '>= 8.0 %@Thickness 0.250 - 0.499 in', '']"
10,0.2,Aluminum 5154-H112,"['Zinc, Zn', '<= 0.20 %', '<= 0.20 %', '']","['Tensile Strength, Ultimate', '241 MPa', '35000 psi', 'AA; Typical']","['Tensile Strength, Yield', '117 MPa', '17000 psi', 'AA; Typical']","['Elongation at Break', '>= 8.0 %@Thickness 6.35 - 12.7 mm', '>= 8.0 %@Thickness 0.250 - 0.499 in', '']"
#VALUE!, ,Aluminum 5154-H32,"['Aluminum, Al', '94.3 - 96.8 %', '94.3 - 96.8 %', 'As remainder']","['Tensile Strength, Ultimate', '269 MPa', '39000 psi', 'AA; Typical']","['Tensile Strength, Yield', '207 MPa', '30000 psi', 'AA; Typical']","['Elongation at Break', '5.0 - 12 %@Thickness 0.508 - 50.8 mm', '5.0 - 12 %@Thickness 0.0200 - 2.00 in', '']"
#VALUE!, ,Aluminum 5154-H32,"['Beryllium, Be', '<= 0.0008 %', '<= 0.0008 %', 'welding electrode and filler wire only']","['Tensile Strength, Ultimate', '269 MPa', '39000 psi', 'AA; Typical']","['Tensile Strength, Yield', '207 MPa', '30000 psi', 'AA; Typical']","['Elongation at Break', '5.0 - 12 %@Thickness 0.508 - 50.8 mm', '5.0 - 12 %@Thickness 0.0200 - 2.00 in', '']"
#VALUE!, ,Aluminum 5154-H32,"['Chromium, Cr', '0.15 - 0.35 %', '0.15 - 0.35 %', '']","['Tensile Strength, Ultimate', '269 MPa', '39000 psi', 'AA; Typical']","['Tensile Strength, Yield', '207 MPa', '30000 psi', 'AA; Typical']","['Elongation at Break', '5.0 - 12 %@Thickness 0.508 - 50.8 mm', '5.0 - 12 %@Thickness 0.0200 - 2.00 in', '']"
#VALUE!, ,Aluminum 5154-H32,"['Copper, Cu', '<= 0.10 %', '<= 0.10 %', '']","['Tensile Strength, Ultimate', '269 MPa', '39000 psi', 'AA; Typical']","['Tensile Strength, Yield', '207 MPa', '30000 psi', 'AA; Typical']","['Elongation at Break', '5.0 - 12 %@Thickness 0.508 - 50.8 mm', '5.0 - 12 %@Thickness 0.0200 - 2.00 in', '']"
#VALUE!, ,Aluminum 5154-H32,"['Iron, Fe', '<= 0.40 %', '<= 0.40 %', '']","['Tensile Strength, Ultimate', '269 MPa', '39000 psi', 'AA; Typical']","['Tensile Strength, Yield', '207 MPa', '30000 psi', 'AA; Typical']","['Elongation at Break', '5.0 - 12 %@Thickness 0.508 - 50.8 mm', '5.0 - 12 %@Thickness 0.0200 - 2.00 in', '']"
#VALUE!, ,Aluminum 5154-H32,"['Magnesium, Mg', '3.1 - 3.9 %', '3.1 - 3.9 %', '']","['Tensile Strength, Ultimate', '269 MPa', '39000 psi', 'AA; Typical']","['Tensile Strength, Yield', '207 MPa', '30000 psi', 'AA; Typical']","['Elongation at Break', '5.0 - 12 %@Thickness 0.508 - 50.8 mm', '5.0 - 12 %@Thickness 0.0200 - 2.00 in', '']"
#VALUE!, ,Aluminum 5154-H32,"['Manganese, Mn', '<= 0.10 %', '<= 0.10 %', '']","['Tensile Strength, Ultimate', '269 MPa', '39000 psi', 'AA; Typical']","['Tensile Strength, Yield', '207 MPa', '30000 psi', 'AA; Typical']","['Elongation at Break', '5.0 - 12 %@Thickness 0.508 - 50.8 mm', '5.0 - 12 %@Thickness 0.0200 - 2.00 in', '']"
#VALUE!, ,Aluminum 5154-H32,"['Other, each', '<= 0.05 %', '<= 0.05 %', '']","['Tensile Strength, Ultimate', '269 MPa', '39000 psi', 'AA; Typical']","['Tensile Strength, Yield', '207 MPa', '30000 psi', 'AA; Typical']","['Elongation at Break', '5.0 - 12 %@Thickness 0.508 - 50.8 mm', '5.0 - 12 %@Thickness 0.0200 - 2.00 in', '']"
#VALUE!, ,Aluminum 5154-H32,"['Other, total', '<= 0.15 %', '<= 0.15 %', '']","['Tensile Strength, Ultimate', '269 MPa', '39000 psi', 'AA; Typical']","['Tensile Strength, Yield', '207 MPa', '30000 psi', 'AA; Typical']","['Elongation at Break', '5.0 - 12 %@Thickness 0.508 - 50.8 mm', '5.0 - 12 %@Thickness 0.0200 - 2.00 in', '']"
#VALUE!, ,Aluminum 5154-H32,"['Silicon, Si', '<= 0.25 %', '<= 0.25 %', '']","['Tensile Strength, Ultimate', '269 MPa', '39000 psi', 'AA; Typical']","['Tensile Strength, Yield', '207 MPa', '30000 psi', 'AA; Typical']","['Elongation at Break', '5.0 - 12 %@Thickness 0.508 - 50.8 mm', '5.0 - 12 %@Thickness 0.0200 - 2.00 in', '']"
#VALUE!, ,Aluminum 5154-H32,"['Titanium, Ti', '<= 0.20 %', '<= 0.20 %', '']","['Tensile Strength, Ultimate', '269 MPa', '39000 psi', 'AA; Typical']","['Tensile Strength, Yield', '207 MPa', '30000 psi', 'AA; Typical']","['Elongation at Break', '5.0 - 12 %@Thickness 0.508 - 50.8 mm', '5.0 - 12 %@Thickness 0.0200 - 2.00 in', '']"
#VALUE!, ,Aluminum 5154-H32,"['Zinc, Zn', '<= 0.20 %', '<= 0.20 %', '']","['Tensile Strength, Ultimate', '269 MPa', '39000 psi', 'AA; Typical']","['Tensile Strength, Yield', '207 MPa', '30000 psi', 'AA; Typical']","['Elongation at Break', '5.0 - 12 %@Thickness 0.508 - 50.8 mm', '5.0 - 12 %@Thickness 0.0200 - 2.00 in', '']"
#VALUE!, ,Aluminum 5154-H34,"['Aluminum, Al', '94.3 - 96.8 %', '94.3 - 96.8 %', 'As remainder']","['Tensile Strength, Ultimate', '290 MPa', '42000 psi', 'AA; Typical']","['Tensile Strength, Yield', '228 MPa', '33000 psi', 'AA; Typical']","['Elongation at Break', '4.0 - 10 %@Thickness 0.229 - 25.4 mm', '4.0 - 10 %@Thickness 0.00900 - 1.00 in', '']"
#VALUE!, ,Aluminum 5154-H34,"['Beryllium, Be', '<= 0.0008 %', '<= 0.0008 %', 'welding electrode and filler wire only']","['Tensile Strength, Ultimate', '290 MPa', '42000 psi', 'AA; Typical']","['Tensile Strength, Yield', '228 MPa', '33000 psi', 'AA; Typical']","['Elongation at Break', '4.0 - 10 %@Thickness 0.229 - 25.4 mm', '4.0 - 10 %@Thickness 0.00900 - 1.00 in', '']"
#VALUE!, ,Aluminum 5154-H34,"['Chromium, Cr', '0.15 - 0.35 %', '0.15 - 0.35 %', '']","['Tensile Strength, Ultimate', '290 MPa', '42000 psi', 'AA; Typical']","['Tensile Strength, Yield', '228 MPa', '33000 psi', 'AA; Typical']","['Elongation at Break', '4.0 - 10 %@Thickness 0.229 - 25.4 mm', '4.0 - 10 %@Thickness 0.00900 - 1.00 in', '']"
#VALUE!, ,Aluminum 5154-H34,"['Copper, Cu', '<= 0.10 %', '<= 0.10 %', '']","['Tensile Strength, Ultimate', '290 MPa', '42000 psi', 'AA; Typical']","['Tensile Strength, Yield', '228 MPa', '33000 psi', 'AA; Typical']","['Elongation at Break', '4.0 - 10 %@Thickness 0.229 - 25.4 mm', '4.0 - 10 %@Thickness 0.00900 - 1.00 in', '']"
#VALUE!, ,Aluminum 5154-H34,"['Iron, Fe', '<= 0.40 %', '<= 0.40 %', '']","['Tensile Strength, Ultimate', '290 MPa', '42000 psi', 'AA; Typical']","['Tensile Strength, Yield', '228 MPa', '33000 psi', 'AA; Typical']","['Elongation at Break', '4.0 - 10 %@Thickness 0.229 - 25.4 mm', '4.0 - 10 %@Thickness 0.00900 - 1.00 in', '']"
#VALUE!, ,Aluminum 5154-H34,"['Magnesium, Mg', '3.1 - 3.9 %', '3.1 - 3.9 %', '']","['Tensile Strength, Ultimate', '290 MPa', '42000 psi', 'AA; Typical']","['Tensile Strength, Yield', '228 MPa', '33000 psi', 'AA; Typical']","['Elongation at Break', '4.0 - 10 %@Thickness 0.229 - 25.4 mm', '4.0 - 10 %@Thickness 0.00900 - 1.00 in', '']"
