material_id,MagpieData minimum Number,MagpieData avg_dev Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData range AtomicWeight,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mean Column,MagpieData mean Row,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData maximum NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mean NpUnfilled,MagpieData mean NdUnfilled,MagpieData minimum NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData maximum GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData mean GSbandgap,MagpieData mean SpaceGroupNumber,std_dev oxidation state,elasticity.G_VRH predicted
mp-22719,8.0,17.4792899408284,9.0,87.0,78.0,64.46153846153847,24.272189349112427,128.24259999999998,1357.77,1302.97,596.2238461538461,583.0718343195266,11.692307692307692,3.3846153846153846,149.0,114.53846153846153,52.27218934911242,66.0,2.55,2.515384615384615,10.0,2.3076923076923075,3.5502958579881656,11.0,9.0,6.538461538461538,2.059171597633136,1.0769230769230769,0.0,0.0,2.076923076923077,1.2189349112426038,2.0,63.59,19.918076923076924,15.728579881656806,9.105,0.0,108.53846153846153,2.706893556694228,45.83614929296287
mp-568598,29.0,12.0,64.0,96.0,32.0,83.28571428571429,14.530612244897958,137.044,1357.77,1123.45,642.4657142857143,408.745306122449,14.571428571428571,4.857142857142857,7.0,136.0,3.4285714285714284,139.0,0.7600000000000002,2.3485714285714288,10.0,10.0,0.0,26.0,15.0,16.571428571428573,3.1836734693877546,0.5714285714285714,0.0,0.0,0.8571428571428571,0.2448979591836735,1.0,43.015,31.348226600985715,13.333455313159183,43.015,0.6068571428571429,124.57142857142857,1.5811388300841898,3.9379416458257928
mp-3397,8.0,18.448979591836736,9.0,87.0,78.0,58.42857142857143,32.6530612244898,121.3276,1941.0,1886.2,594.3142857142857,616.5877551020409,10.285714285714286,3.4285714285714284,149.0,122.0,64.0,66.0,2.55,2.44,2.0,0.2857142857142857,0.4897959183673469,6.0,4.0,4.571428571428571,1.6326530612244898,1.1428571428571428,1.1428571428571428,0.0,2.2857142857142856,1.6326530612244896,2.0,63.59,25.755714285714287,21.619591836734692,9.105,0.0,100.0,3.1622776601683795,8.0
mp-567278,7.0,5.191111111111112,8.0,82.0,74.0,75.46666666666667,8.995555555555553,73.61330000000001,1687.0,1623.95,778.4266666666666,763.0684444444446,13.733333333333333,2.6,124.0,95.26666666666667,25.884444444444444,71.0,2.09,2.444666666666667,0.0,0.0,0.0,5.0,3.0,4.4,0.64,3.2,0.0,0.0,3.2,0.6400000000000001,3.0,54.23,19.668,5.225866666666667,14.76875,3.7422666666666666,209.26666666666668,4.1752164533629195,104.02014202950271
mp-866178,3.0,20.125,1.0,73.0,72.0,23.5,24.75,137.301,1294.0,840.31,783.7125000000001,330.0225,4.5,3.25,80.0,144.5,28.25,128.0,0.6300000000000001,1.1775,0.0,0.0,0.0,6.0,5.0,2.75,1.75,1.25,0.0,1.0,4.25,3.25,1.0,34.81,21.11916666665,6.845416666675001,16.5933333333,0.0,219.25,0.0,30.986656037630013
mp-546079,6.0,1.4400000000000002,68.0,87.0,19.0,81.2,6.959999999999999,12.2943,3823.0,3768.2,982.0799999999999,1136.368,12.8,2.2,75.0,83.0,23.2,66.0,2.13,2.836,0.0,0.0,0.0,6.0,4.0,4.8,1.44,2.0,0.0,0.0,2.0,0.8,2.0,22.89,11.169,4.6884,9.105,0.8992000000000001,84.8,3.3806170189140663,63.0
mp-11418,31.0,12.75,29.0,74.0,45.0,62.75,16.875,89.20235000000001,1629.0,1326.09,634.4325,497.28374999999994,10.5,4.5,72.0,140.0,27.0,122.0,0.6000000000000001,1.66,10.0,7.5,3.75,13.0,2.0,12.5,0.75,3.75,0.0,5.0,5.0,0.0,5.0,31.7366666667,22.077291666675002,4.8296875000125,18.8575,0.0,96.5,0.0,45.0
mp-9061,9.0,11.28,3.0,93.0,90.0,68.8,29.04,87.4215968,1828.05,1774.55,465.01599999999996,545.2135999999999,12.4,3.0,146.0,102.6,54.720000000000006,57.0,3.16,2.992,10.0,2.0,3.2,10.0,9.0,6.4,2.1599999999999997,0.6,0.0,0.0,0.8,0.31999999999999995,1.0,73.1066666667,23.32783333334,19.911533333344,9.7075,1.182,99.8,1.6903085094570331,26.691368607249697
mp-557762,16.0,3.0,43.0,88.0,45.0,65.5,22.5,15.802,1941.0,1552.6399999999999,1164.68,776.3199999999999,10.0,3.5,55.0,132.5,27.5,105.0,1.04,2.06,2.0,1.0,1.0,6.0,2.0,5.0,1.0,1.0,4.0,2.0,5.0,3.0,2.0,25.786875,21.2384375,4.548437499999999,16.69,1.101,132.0,2.8284271247461903,94.5
mp-569385,13.0,18.0,31.0,73.0,42.0,59.5,14.25,135.5184614,1728.0,794.53,1319.9850000000001,386.515,9.75,4.0,71.0,139.5,26.25,121.0,0.69,1.5875000000000001,8.0,2.0,3.0,12.0,9.0,7.0,4.0,2.5,0.5,2.0,4.0,1.0,5.0,31.24,18.630000000000003,6.305000000000001,16.48,0.0,217.25,0.0,56.425796550416436
mp-866051,26.0,17.5,45.0,80.0,35.0,58.75,10.625,122.64500000000001,2506.0,2000.92,1658.27,576.595,8.5,4.75,43.0,144.5,15.25,132.0,0.6599999999999999,1.73,10.0,6.0,2.0,18.0,10.0,12.0,4.0,1.0,4.0,4.0,5.0,1.5,4.0,33.285,19.23625,8.506249999999998,10.73,0.0,198.25,0.0,60.44646798596844
mp-866087,12.0,16.0,59.0,78.0,19.0,66.0,7.0,78.60050000000001,2237.0,1314.0,1771.0,466.0,8.5,4.0,31.0,134.0,11.5,142.0,0.9699999999999998,1.9425,8.0,4.0,4.0,9.0,7.0,6.0,3.0,1.0,1.0,0.0,2.5,1.25,3.0,22.89,17.6525,4.0125,13.64,0.19325,217.75,0.0,70.42932106459907
mp-4198,8.0,17.625,65.0,87.0,22.0,78.25,9.9375,91.86880000000001,1234.93,1180.13,530.16125,528.5765625,14.0,3.25,79.0,100.75,34.75,66.0,1.51,2.7175000000000002,10.0,3.75,4.6875,11.0,6.0,7.75,2.4375,1.375,0.0,1.0,1.75,0.5625,2.0,22.5702380952,13.4975297619,4.392529761899999,9.105,0.203125,90.625,3.0435436410107286,15.598064048179019
mp-11456,72.0,2.25,45.0,63.0,18.0,58.5,6.75,16.593999999999994,2506.0,464.5999999999999,2157.55,174.22500000000002,8.5,6.0,39.0,145.75,14.625,136.0,0.9799999999999998,2.035,9.0,7.25,2.625,24.0,6.0,22.5,2.25,0.0,2.75,2.0,3.5,2.25,2.0,22.2,16.815,2.692500000000001,15.02,0.0,217.25,0.0,114.0
mp-867876,47.0,12.25,23.0,76.0,53.0,57.25,17.125,96.51509999999999,1345.0,768.0,1097.9650000000001,260.48249999999996,9.5,5.5,53.0,158.25,19.875,145.0,0.76,1.6625,10.0,7.5,3.75,27.0,19.0,14.25,6.375,1.25,0.0,1.0,3.75,2.75,1.0,33.23,23.2,6.87,16.33,0.0,202.5,0.0,19.511852041794874
mp-570960,72.0,1.7777777777777761,45.0,57.0,12.0,53.0,5.333333333333333,11.73999999999998,3306.0,800.0,3039.3333333333335,355.5555555555555,6.666666666666667,6.0,31.0,154.33333333333334,13.77777777777778,144.0,0.9000000000000001,1.9000000000000001,6.0,4.666666666666667,1.7777777777777777,22.0,4.0,20.666666666666668,1.7777777777777775,0.0,5.333333333333333,4.0,5.333333333333333,1.7777777777777777,4.0,22.2,16.793333333333333,3.6044444444444443,14.09,0.0,194.0,4.242640687119285,110.12068481887006
mp-867120,13.0,19.5,48.0,73.0,25.0,56.25,8.375,153.9663414,3290.0,2356.5299999999997,1815.3675,737.3162500000001,8.0,4.25,49.0,142.25,13.875,139.0,0.1100000000000001,1.5525,5.0,3.25,1.75,19.0,16.0,9.0,5.0,1.25,4.25,5.0,5.5,0.75,5.0,18.12,13.893793103450001,3.4062068965500005,10.4875862069,0.0,222.0,0.0,111.21567685140185
mp-4634,5.0,9.333333333333334,13.0,72.0,59.0,54.833333333333336,13.944444444444443,128.09447,2348.0,1155.0,1742.1666666666667,201.94444444444449,9.333333333333334,4.0,123.0,131.16666666666666,25.27777777777777,124.0,0.94,1.7966666666666669,8.0,5.5,3.3333333333333335,10.0,7.0,7.666666666666667,3.111111111111111,0.8333333333333334,2.8333333333333335,2.0,3.6666666666666665,2.2222222222222223,2.0,36.8975,14.225000000000001,7.557500000000001,10.32,0.254,210.0,0.0,63.69320850589192
mp-13944,3.0,3.0,1.0,82.0,81.0,40.0,39.0,20.0405386,933.47,870.4200000000001,403.44,226.92666666666665,7.666666666666667,2.1666666666666665,57.0,107.83333333333333,24.555555555555557,128.0,2.06,1.7716666666666665,0.0,0.0,0.0,5.0,4.0,2.6666666666666665,1.6666666666666667,1.8333333333333333,0.0,1.0,2.3333333333333335,1.3333333333333333,1.0,16.5933333333,15.966249999983333,0.7983333333222215,16.5933333333,2.1456666666666666,216.66666666666666,2.860387767736777,48.00919443315256
mp-865403,12.0,20.96,37.0,79.0,42.0,60.0,18.4,144.62921,1818.0,895.0,1396.3600000000001,337.312,7.2,4.6,70.0,152.2,30.24,120.0,0.7599999999999998,1.566,10.0,4.0,4.8,15.0,13.0,12.0,4.0,1.6,0.0,0.0,2.0,1.6,1.0,29.78,25.692,3.270400000000001,23.005,0.1532,206.4,0.0,56.21992649275107
mp-29529,11.0,16.444444444444443,2.0,83.0,81.0,55.0,35.333333333333336,95.72023071999999,505.08,187.77999999999997,397.75,71.55333333333333,10.0,3.6666666666666665,59.0,137.33333333333334,20.222222222222218,107.0,1.2599999999999998,1.6933333333333334,10.0,3.3333333333333335,4.444444444444445,14.0,13.0,6.666666666666667,4.888888888888889,2.3333333333333335,0.0,1.0,2.6666666666666665,1.1111111111111112,1.0,33.285,28.366190476166665,3.8639682539777773,22.5702380952,0.5416666666666666,124.0,2.6457513110645907,31.539105042806295
mp-976239,3.0,4.5,1.0,68.0,67.0,34.5,33.5,17.364,923.0,469.31,688.345,234.655,1.5,2.5,13.0,134.5,6.5,128.0,0.33000000000000007,1.145,0.0,0.0,0.0,2.0,1.0,1.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,22.89,19.741666666649998,3.148333333350001,16.5933333333,0.0,211.5,0.0,14.046234978918475
mp-4908,27.0,3.5200000000000005,12.0,79.0,67.0,57.2,18.08,29.972655000000003,1799.0,587.5999999999999,1551.56,272.128,9.8,4.2,70.0,136.4,21.440000000000005,120.0,0.7899999999999998,1.8,10.0,7.0,2.4,14.0,11.0,9.8,3.3600000000000003,1.6,3.0,3.0,4.6,1.7599999999999998,3.0,32.365,19.773000000000003,7.622399999999999,10.245,0.1532,206.4,0.0,62.20141844180705
mp-2254,8.0,2.4,73.0,87.0,14.0,81.4,6.719999999999999,10.9821386,933.47,878.6700000000001,406.26800000000003,421.7616,14.8,2.4,55.0,88.0,26.4,66.0,1.8299999999999998,2.708,0.0,0.0,0.0,6.0,3.0,4.8,1.44,3.2,0.0,2.0,3.2,1.44,2.0,16.48,12.055000000000001,3.5400000000000005,9.105,0.0,97.2,3.5355339059327378,100.0
mp-3792,8.0,9.52,12.0,87.0,75.0,69.2,22.88,72.90645,1799.0,1744.2,579.374,629.4888000000001,12.8,2.8,124.0,101.8,42.96,66.0,2.2199999999999998,2.63,1.0,0.2,0.32,6.0,3.0,4.8,1.44,2.2,1.8,2.0,4.0,2.4,2.0,32.365,15.232,7.3524,9.105,0.0,91.0,3.2732683535398857,103.0
mp-36526,8.0,35.77777777777778,14.0,93.0,79.0,64.66666666666667,33.77777777777778,211.0006,1323.0,1269.5,477.09999999999997,563.9333333333333,12.0,3.6666666666666665,158.0,112.66666666666667,68.22222222222223,57.0,2.88,2.84,1.0,0.3333333333333333,0.4444444444444444,7.0,4.0,5.333333333333333,1.5555555555555556,1.0,3.0,1.0,4.0,3.3333333333333335,1.0,44.5125,21.108333333333334,15.60277777777778,9.105,0.6566666666666666,84.0,2.6457513110645907,38.563271405038435
mp-571163,25.0,8.25,52.0,85.0,33.0,63.75,10.625,66.821955,2237.0,1333.22,1724.195,512.8050000000001,10.0,4.75,3.0,140.5,1.5,142.0,0.7299999999999998,2.04,10.0,7.75,1.375,15.0,8.0,10.0,2.5,0.75,2.25,3.0,3.5,0.75,3.0,31.56,17.331896551725002,7.1140517241375,13.64,0.0,208.25,0.0,60.11329591948903
mp-9208,5.0,8.64,46.0,72.0,26.0,61.6,12.48,40.1305,2348.0,165.0,2282.0,79.2,9.8,2.8,69.0,111.6,33.12,84.0,0.41000000000000014,1.876,3.0,1.2,1.44,5.0,2.0,3.8,0.96,3.0,2.8,5.0,5.8,0.96,5.0,13.01,9.5075,2.8019999999999996,7.1725,0.9144,191.2,4.928053803045811,230.20595039842695
mp-747,56.0,9.777777777777777,9.0,63.0,54.0,45.0,24.0,57.757000000000005,2041.4,1041.4,1694.2666666666667,462.8444444444445,7.333333333333333,6.0,79.0,162.33333333333334,35.111111111111114,136.0,1.3899999999999997,1.8166666666666664,9.0,6.0,4.0,24.0,22.0,16.666666666666668,9.777777777777777,0.0,0.6666666666666666,0.0,1.3333333333333333,0.888888888888889,2.0,63.59,31.209999999999997,21.58666666666667,15.02,0.0,226.33333333333334,0.0,33.2601185899161
mp-1912,30.0,8.5,65.0,69.0,4.0,67.0,2.0,42.488200000000006,1234.93,542.2500000000001,963.8050000000001,271.12500000000006,11.5,4.5,23.0,133.5,11.5,122.0,0.28,1.79,10.0,10.0,0.0,12.0,1.0,11.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,16.33,15.145,1.1849999999999987,13.96,0.0,209.5,0.0,28.415127774148075
mp-4820,8.0,8.555555555555555,44.0,87.0,43.0,78.33333333333333,11.555555555555557,75.22460000000001,2128.0,2073.2,672.3666666666667,823.4222222222221,13.666666666666666,2.6666666666666665,109.0,91.66666666666667,34.22222222222222,66.0,2.11,2.8316666666666666,2.0,0.3333333333333333,0.5555555555555555,6.0,2.0,5.333333333333333,0.888888888888889,2.0,1.3333333333333333,2.0,3.3333333333333335,1.7777777777777777,2.0,23.195,13.342500000000001,5.650000000000001,9.105,0.12883333333333333,78.16666666666667,4.0,101.0
mp-20025,16.0,6.36734693877551,52.0,88.0,36.0,78.85714285714286,10.448979591836734,37.658,1519.0,1216.09,525.4657142857143,283.8669387755102,13.857142857142858,3.4285714285714284,34.0,114.71428571428571,11.10204081632653,105.0,1.03,2.212857142857143,10.0,3.5714285714285716,4.081632653061225,13.0,7.0,8.142857142857142,2.7755102040816326,2.5714285714285716,0.7142857142857143,2.0,3.2857142857142856,1.4693877551020407,2.0,25.786875,21.621440886699997,4.7604961294857135,25.786875,1.2582857142857142,89.28571428571429,3.082207001484488,17.82042677495169
mp-972415,13.0,20.25,12.0,73.0,61.0,48.25,24.75,140.2774614,1799.0,865.53,1358.9850000000001,425.515,8.0,4.25,69.0,155.25,34.25,121.0,0.3900000000000001,1.42,1.0,0.25,0.375,14.0,11.0,5.75,4.125,2.5,2.25,2.0,5.25,1.875,5.0,32.365,23.9775,7.4975000000000005,16.48,0.0,209.5,0.0,35.875127624016805
mp-890,60.0,7.555555555555557,19.0,60.0,41.0,46.333333333333336,18.22222222222222,47.97500000000002,2739.0,1445.0,2257.3333333333335,642.2222222222222,7.0,6.0,60.0,161.0,26.666666666666668,141.0,1.0600000000000003,1.8466666666666667,7.0,4.666666666666667,3.1111111111111107,23.0,17.0,17.333333333333332,7.555555555555556,0.0,2.0,3.0,5.333333333333333,3.1111111111111107,3.0,34.81,21.076666666666668,9.155555555555557,14.21,0.0,214.66666666666666,0.0,57.68449755885401
mp-22692,82.0,0.0,81.0,81.0,0.0,81.0,0.0,0.0,600.61,0.0,600.61,0.0,14.0,6.0,0.0,146.0,0.0,146.0,0.0,2.33,10.0,10.0,0.0,28.0,0.0,28.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,28.11,28.11,0.0,28.11,0.0,225.0,0.0,11.5
mp-861663,3.0,20.375,1.0,81.0,80.0,50.0,24.5,200.259,2237.0,1783.31,1382.0749999999998,854.925,8.25,4.5,18.0,139.5,5.75,142.0,1.35,1.9674999999999998,10.0,6.5,3.25,28.0,27.0,11.75,8.125,1.0,1.0,1.0,2.75,0.875,3.0,28.11,17.995833333325,5.057083333337499,13.64,0.0,226.0,0.0,67.67345738247933
mp-977194,4.0,2.625,2.0,67.0,65.0,18.25,24.375,13.977587280000002,1560.0,1189.13,668.1525,445.92375000000004,1.25,2.75,70.0,148.5,26.25,166.0,0.64,1.09,0.0,0.0,0.0,2.0,1.0,1.25,0.375,0.0,0.0,0.0,0.75,0.375,1.0,29.2433333333,23.904999999975,8.0074999999875,29.2433333333,0.0,220.25,0.0,13.19104281349251
mp-569639,17.0,32.0,76.0,94.0,18.0,85.0,9.0,168.9303,577.0,405.4,374.3,202.7,15.0,4.5,43.0,123.5,21.5,102.0,1.54,2.39,10.0,5.0,5.0,27.0,20.0,17.0,10.0,3.0,0.0,1.0,3.0,2.0,1.0,26.91,25.70375,1.2062500000000007,24.4975,1.2465,129.0,1.4142135623730951,6.019228972454347
mp-19832,16.0,13.625,9.0,88.0,79.0,60.75,27.25,105.262,1768.0,1379.6399999999999,886.1800000000001,497.82,10.75,4.0,110.0,137.75,38.625,105.0,1.69,1.9825,7.0,1.75,2.625,9.0,7.0,5.75,1.875,1.0,0.75,0.0,1.75,0.875,2.0,63.59,31.3521875,16.118906250000002,25.786875,1.101,140.75,2.5298221281347035,19.772494402909757
mp-973353,51.0,10.125,63.0,85.0,22.0,68.5,8.25,73.324,2041.4,1137.6200000000001,1756.9950000000001,426.6075,11.25,5.75,3.0,136.75,1.125,136.0,0.22999999999999998,2.2225,10.0,9.25,0.375,24.0,9.0,21.75,3.375,0.75,0.75,2.0,2.25,0.375,2.0,31.56,19.155,6.202500000000001,15.02,0.0,210.25,4.3817804600413295,38.765824128712744
mp-581024,19.0,17.0,3.0,85.0,82.0,24.0,30.5,93.80715190000001,903.78,602.19,469.60749999999996,217.08625,4.5,4.75,105.0,197.25,29.125,203.0,1.2599999999999998,1.1199999999999999,10.0,2.5,3.75,15.0,14.0,4.5,5.25,0.75,0.0,1.0,1.5,0.75,1.0,115.765,73.38458333335,21.190208333325,73.1066666667,0.0,213.25,2.1908902300206647,7.828054996487182
mp-861991,13.0,26.25,18.0,73.0,55.0,48.75,15.375,204.05432140000002,1845.0,911.53,1454.1175,260.32374999999996,7.5,4.5,79.0,149.75,25.125,139.0,0.1100000000000001,1.5525,5.0,2.75,2.25,7.0,4.0,5.5,1.5,1.25,4.75,5.0,9.0,6.0,5.0,25.18,15.658793103450002,5.17120689655,10.4875862069,0.0,199.5,0.0,65.89409037725233
mp-865875,3.0,16.5,1.0,65.0,64.0,17.0,24.0,100.9272,1234.93,781.24,649.0,292.96500000000003,3.5,2.75,17.0,132.25,6.375,128.0,0.95,1.2175,10.0,2.5,3.75,11.0,10.0,3.5,3.75,0.0,0.0,1.0,1.0,0.0,1.0,16.5933333333,16.527499999975,0.09874999998749967,16.5933333333,0.0,228.0,0.0,6.0
mvc-13995,8.0,10.8,12.0,87.0,75.0,63.2,28.560000000000002,72.90645,1941.0,1886.2,780.88,871.2959999999999,11.0,3.0,124.0,109.6,52.32000000000001,66.0,2.2199999999999998,2.616,2.0,0.6,0.72,6.0,3.0,5.0,1.2,1.2,3.4,2.0,4.6,3.12,2.0,32.365,15.274000000000001,7.402800000000001,9.105,0.0,84.8,3.2732683535398857,60.0
mp-570896,46.0,15.555555555555557,62.0,76.0,14.0,71.33333333333333,6.222222222222224,97.96329999999999,1828.05,1251.05,994.0166666666668,556.0222222222222,12.0,5.666666666666667,6.0,143.0,2.6666666666666665,145.0,0.5800000000000001,1.8133333333333335,10.0,10.0,0.0,27.0,17.0,21.333333333333332,7.555555555555556,3.3333333333333335,0.0,0.0,3.3333333333333335,2.222222222222222,5.0,26.91,22.743333333333336,5.5555555555555545,26.91,0.0,204.33333333333334,0.0,21.82118098943462
mp-631536,5.0,32.5,3.0,72.0,69.0,48.75,22.875,181.406,2739.0,2402.4700000000003,2040.6325,852.05125,8.0,4.5,119.0,142.25,30.375,141.0,1.3800000000000003,1.815,7.0,3.5,3.5,23.0,22.0,12.5,10.5,1.25,1.5,1.0,3.0,1.0,3.0,73.1066666667,27.174791666675,22.965937500012497,14.21,0.381,211.25,0.0,47.77201241840171
mp-21096,14.0,3.7777777777777772,7.0,78.0,71.0,45.666666666666664,25.777777777777782,26.852545000000003,1687.0,572.0,1440.3333333333333,216.8888888888889,7.666666666666667,3.6666666666666665,65.0,142.0,22.666666666666668,111.0,0.8999999999999999,1.4833333333333332,5.0,1.6666666666666667,2.2222222222222223,7.0,5.0,4.333333333333333,1.7777777777777777,1.3333333333333333,1.6666666666666667,0.0,3.0,2.0,0.0,37.77,22.8991954023,9.9138697318,10.4875862069,0.25766666666666665,223.0,3.4641016151377544,30.469087582332552
mp-865841,70.0,5.875,18.0,63.0,45.0,45.75,17.25,57.98186000000001,2041.4,949.4000000000001,1754.95,331.475,6.5,6.25,64.0,164.75,28.75,136.0,1.0199999999999998,1.8299999999999998,9.0,4.75,4.25,24.0,19.0,17.25,6.75,0.0,2.75,0.0,6.25,7.375,2.0,34.12,22.335,7.3149999999999995,15.02,0.0,203.5,0.0,37.63428851790452
mp-556953,15.0,6.8,4.0,88.0,84.0,70.2,26.479999999999997,54.494037999999996,388.36,75.90000000000003,358.96799999999996,35.270400000000016,12.8,3.4,115.0,128.4,36.64,105.0,1.7600000000000002,2.15,0.0,0.0,0.0,6.0,5.0,4.8,1.52,1.8,0.0,1.0,2.0,0.4,2.0,90.7225,38.13067261904,21.036730952383998,25.786875,1.6461999999999999,88.2,3.6839419880650364,6.354719993389421
mp-864659,28.0,14.125,19.0,61.0,42.0,39.75,20.75,133.52360000000002,2739.0,1445.0,1763.75,487.625,6.25,5.5,77.0,166.75,34.25,201.0,1.0600000000000003,1.5975,8.0,3.75,3.75,23.0,17.0,11.25,5.875,0.0,1.25,2.0,6.25,3.75,10.0,34.81,23.5375,11.2725,34.81,0.0,209.5,0.0,26.70984534166215
mp-29011,46.0,15.111111111111112,62.0,90.0,28.0,79.33333333333333,11.555555555555557,102.5604,1828.05,1283.65,1031.7033333333331,530.8977777777777,13.666666666666666,5.333333333333333,10.0,141.66666666666666,4.222222222222219,138.0,0.18000000000000016,2.106666666666667,10.0,10.0,0.0,29.0,19.0,18.333333333333332,7.111111111111111,1.6666666666666667,0.0,0.0,1.6666666666666667,1.111111111111111,0.0,34.7633333333,27.374444444433333,8.642962962955556,14.41,0.15466666666666667,129.66666666666666,0.0,25.49478984823299
mp-982393,30.0,11.25,21.0,69.0,48.0,44.0,23.0,79.62,1373.0,680.32,1168.4025,237.86125000000007,7.25,5.25,77.0,166.25,32.75,199.0,0.7749999999999999,1.4725,10.0,5.0,5.0,12.0,5.0,9.25,2.25,0.0,0.0,0.0,4.75,4.25,9.0,33.8425,24.493750000000002,9.34875,33.8425,0.0,201.75,0.0,23.00720779928659
mp-570430,27.0,20.444444444444446,48.0,58.0,10.0,54.666666666666664,4.4444444444444455,122.014685,3290.0,1522.0,2275.3333333333335,676.4444444444445,7.666666666666667,4.666666666666667,44.0,140.66666666666666,19.555555555555554,126.0,0.3799999999999999,1.7533333333333332,7.0,5.666666666666667,1.7777777777777777,19.0,10.0,12.333333333333334,4.444444444444445,0.0,4.333333333333333,3.0,4.333333333333333,1.7777777777777777,3.0,18.12,12.87,3.5000000000000004,10.245,0.0,205.66666666666666,0.0,120.0
mp-20525,8.0,6.444444444444444,64.0,88.0,24.0,83.33333333333333,6.444444444444447,47.5466,1357.77,1302.97,327.555,363.67333333333335,15.166666666666666,2.5,66.0,83.5,23.333333333333332,66.0,1.54,3.0400000000000005,10.0,1.6666666666666667,2.777777777777778,11.0,5.0,6.833333333333333,1.3888888888888886,1.6666666666666667,0.0,1.0,1.8333333333333333,0.27777777777777785,2.0,25.786875,12.2128125,4.5246875,9.105,0.367,57.166666666666664,4.320493798938573,31.87222856881665
mp-972504,13.0,20.25,23.0,73.0,50.0,47.0,24.0,123.37846140000002,1345.0,652.32,1079.0375000000001,265.9625,7.75,4.75,77.0,159.75,38.25,198.0,0.48,1.4,10.0,2.5,3.75,12.0,9.0,7.75,2.375,1.25,0.0,0.0,5.25,2.75,8.0,33.23,24.225,9.004999999999999,33.23,0.0,187.75,0.0,25.728322375730592
mp-999124,46.0,9.5,29.0,62.0,33.0,45.5,16.5,52.50535000000001,1828.05,199.04999999999995,1728.525,99.52499999999998,6.5,5.5,55.0,166.5,27.5,139.0,0.9900000000000002,1.705,10.0,5.0,5.0,11.0,1.0,10.5,0.5,0.0,0.0,0.0,2.5,2.5,0.0,31.7366666667,23.07333333335,8.66333333335,14.41,0.0,209.5,0.0,31.79286604448362
mp-974415,75.0,2.625,54.0,81.0,27.0,60.75,10.125,20.992999999999995,3459.0,2858.39,2744.4025,1071.8962499999998,8.75,6.0,5.0,149.75,1.875,151.0,0.43000000000000016,2.0075,10.0,6.25,1.875,28.0,7.0,22.75,2.625,1.0,3.75,4.0,4.75,0.375,5.0,28.11,18.018749999999997,5.045624999999999,14.655,0.0,201.75,0.0,62.78370595998707
mp-989529,17.0,9.959999999999999,3.0,94.0,91.0,65.0,36.8,79.365,429.75,258.15,242.07999999999998,84.576,11.8,3.7,118.0,139.7,45.239999999999995,102.0,2.3400000000000003,2.3200000000000003,10.0,1.0,1.8,13.0,12.0,5.8,2.88,1.1,0.0,1.0,1.4,0.72,1.0,90.7225,42.57966666666999,25.362533333338,24.4975,1.4957999999999998,121.0,1.7616606585441106,6.8633307446658565
mp-989566,9.0,14.160000000000002,4.0,93.0,89.0,71.5,27.0,95.8195968,429.75,376.25,167.858,137.2296,13.0,3.1,163.0,104.6,57.120000000000005,57.0,3.16,2.911,10.0,2.0,3.2,13.0,12.0,7.0,2.4,1.6,0.0,1.0,1.8,1.28,1.0,90.7225,28.28075,24.9767,9.7075,1.182,75.1,1.7616606585441106,17.75404964267293
mp-754344,3.0,8.875,1.0,87.0,86.0,61.0,30.0,58.43899999999999,692.68,637.88,313.99249999999995,259.1925,11.25,2.5,62.0,95.5,29.5,66.0,2.46,2.3775,10.0,2.5,3.75,12.0,11.0,6.25,2.875,1.0,0.0,0.0,1.25,0.75,2.0,16.5933333333,12.190833333325,3.0858333333249996,9.105,0.0,111.75,0.0,51.0
mp-862360,21.0,20.125,11.0,61.0,50.0,35.75,24.75,147.26108800000003,2739.0,1011.0,2023.75,357.625,6.25,4.5,46.0,151.25,18.75,170.0,0.8400000000000001,1.7075,8.0,4.25,3.25,23.0,20.0,9.75,6.75,0.0,5.75,2.0,5.75,3.25,9.0,22.235,17.25,4.984999999999999,22.235,0.0,209.5,0.0,59.37730666855435
mp-1018013,22.0,9.375,43.0,75.0,32.0,55.5,12.5,66.951,1941.0,1511.25,1509.9375,540.09375,7.75,4.25,36.0,146.5,13.5,160.0,0.3699999999999999,1.6925000000000001,10.0,5.5,3.5,13.0,9.0,7.75,3.75,1.25,4.5,2.0,5.75,2.25,8.0,24.26,16.990000000000002,3.6350000000000007,16.69,0.0,188.0,0.0,57.0
